Wed Nov 30 03:59:26 2022    output.dat

         2990370 function calls (2984452 primitive calls) in 45.598 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\enum.py:561(_check_for_existing_members)
        2    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pygame_gui\core\ui_container.py:146(change_layer)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:288(DistributionNotFound)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:487(IMetadataProvider)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\calendar.py:50(_localized_month)
      6/2    0.000    0.000    0.001    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:4183(streamline)
        2    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:4214(copy)
        2    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\sysconfig.py:170(_fix_pcbuild)
        4    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
       11    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
       11    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
        6    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\i18n\config.py:34(get)
        2    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\i18n\translations.py:10(has)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pygame_gui\core\utility.py:607(translate)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:275(ContextualVersionConflict)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\win32comext\shell\__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3368(And)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pygame_gui\core\utility.py:375(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pygame_gui\core\ui_font_dictionary.py:240(get_default_font)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\calendar.py:410(HTMLCalendar)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:1972(__xor__)
        6    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
        6    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\_collections_abc.py:409(__subclasshook__)
       12    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pygame_gui\ui_manager.py:126(get_theme)
        5    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pygame_gui\core\layered_gui_group.py:204(rect)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pygame_gui\elements\ui_button.py:409(disable)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\extern\__init__.py:11(__init__)
       15    0.000    0.000    0.000    0.000 {method 'locked' of '_thread.lock' objects}
        4    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\enum.py:769(__hash__)
        3    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pygame_gui\elements\ui_selection_list.py:677(disable)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\plistlib.py:68(UID)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\email\feedparser.py:45(BufferedSubFile)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\email\feedparser.py:136(FeedParser)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\packaging\_structures.py:7(InfinityType)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\packaging\requirements.py:82(Requirement)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3458(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3914(__str__)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pygame_gui\core\text\text_box_layout.py:1128(_refresh_row_letter_counts)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\zipfile.py:615(LZMADecompressor)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\email\charset.py:167(Charset)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\pprint.py:79(_safe_key)
        1    0.000    0.000    0.001    0.001 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\importlib\_common.py:17(files)
        2    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:1582(_setup_prefix)
        2    0.000    0.000    0.070    0.035 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:3225(_call_aside)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\email\header.py:179(Header)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\email\_parseaddr.py:205(AddrlistClass)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\calendar.py:69(_localized_day)
        2    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\codecs.py:260(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\contextlib.py:139(__exit__)
        2    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pygame_gui\core\drawable_shapes\drawable_shape.py:209(_evaluate_contents_for_containing_rect)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:510(IResourceProvider)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\plistlib.py:447(_BinaryPlistParser)
        2    0.000    0.000    0.000    0.000 {method 'title' of 'str' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pygame_gui\core\ui_font_dictionary.py:170(find_font)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pygame_gui\core\text\text_line_chunk.py:66(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:1390(has_resource)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:1575(EggProvider)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:3091(Requirement)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\email\errors.py:93(NonPrintableDefect)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3046(White)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\sysconfig.py:140(_safe_realpath)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\_collections_abc.py:78(_check_methods)
        2    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\enum.py:12(_is_descriptor)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pygame_gui\core\text\text_box_layout_row.py:204(vert_align_items_to_row)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:1614(_register)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:1595(DefaultProvider)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:1625(EmptyProvider)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:1868(FileMetadata)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\zipfile.py:592(LZMACompressor)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\email\__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\packaging\version.py:67(_BaseVersion)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3591(Each)
        6    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:4296(postParse)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\contextlib.py:279(helper)
        5    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pygame_gui\core\layered_gui_group.py:220(blendmode)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pygame_gui\core\text\text_box_layout.py:487(horiz_center_all_rows)
        2    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pygame_gui\core\drawable_shapes\drawable_shape.py:351(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:2838(QuotedString)
        3    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3066(<genexpr>)
        2    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\sysconfig.py:247(get_preferred_scheme)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\pkgutil.py:194(ImpImporter)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\packaging\_structures.py:48(NegativeInfinityType)
        5    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:666(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3444(Or)
        5    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\_collections_abc.py:820(__contains__)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\enum.py:415(__getattr__)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\email\_policybase.py:18(_PolicyBase)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:2975(CharsNotIn)
        5    0.000    0.000    0.000    0.000 {method '__contains__' of 'dict' objects}
        4    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
        3    0.000    0.000    0.000    0.000 {method 'expandtabs' of 'str' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pygame_gui\core\ui_appearance_theme.py:167(_load_fonts)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pygame_gui\core\ui_shadow.py:18(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pygame_gui\core\ui_element.py:968(get_top_layer)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\zipfile.py:1933(PyZipFile)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\email\parser.py:16(Parser)
        1    0.000    0.000    0.000    0.000 {method 'close' of '_io.StringIO' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\enum.py:443(__members__)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\pathlib.py:851(__truediv__)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\zipfile.py:716(_SharedFile)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3151(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3203(parseImpl)
        5    0.000    0.000    0.000    0.000 {method 'remove' of 'collections.deque' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\_collections_abc.py:262(__subclasshook__)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\Documents\UFF\2022.2\ES2\war-es2-22-2\classes\Dealer.py:13(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pygame_gui\core\layered_gui_group.py:277(update_visibility)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:1607(get_resource_stream)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:1645(ZipManifests)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\plistlib.py:312(_PlistWriter)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\packaging\_typing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3523(MatchFirst)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\sysconfig.py:670(get_platform)
        3    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        6    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\queue.py:209(_qsize)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pygame_gui\core\ui_window_stack.py:16(__init__)
        4    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:329(register_loader_type)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\packaging\_compat.py:25(with_metaclass)
        3    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3064(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3184(__init__)
        6    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:4383(postParse)
        2    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\sysconfig.py:227(_get_preferred_schemes)
        2    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\sysconfig.py:257(get_default_scheme)
        8    0.000    0.000    0.000    0.000 {built-in method math.floor}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
        6    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pygame_gui\ui_manager.py:117(get_root_container)
        2    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pygame_gui\ui_manager.py:434(set_focus_set)
      2/1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pygame_gui\core\ui_container.py:283(disable)
        2    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pygame_gui\core\ui_window_stack.py:97(get_stack)
        3    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pygame_gui\core\drawable_shapes\drawable_shape.py:37(get_surface)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:3282(PkgResourcesDeprecationWarning)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\plistlib.py:274(_DumbXMLWriter)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:693(_asStringList)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:2606(Word)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3195(StringEnd)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\packaging\markers.py:53(Node)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\importlib\readers.py:27(ZipReader)
        4    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\contextlib.py:130(__enter__)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\enum.py:197(<dictcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:925(_ReqExtras)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\zipfile.py:754(_Tellable)
        2    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\calendar.py:74(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\calendar.py:558(LocaleTextCalendar)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\packaging\_compat.py:34(__new__)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3104(GoToColumn)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3962(Optional)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:4390(OnlyOnce)
        6    0.000    0.000    0.000    0.000 {method 'copy' of 'list' objects}
        4    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pygame_gui\core\utility.py:36(set_default_manager)
        5    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pygame_gui\core\ui_container.py:75(get_container)
        4    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pygame_gui\core\ui_container.py:212(get_top_layer)
        4    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pygame_gui\core\ui_element.py:978(get_starting_height)
        2    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pygame_gui\elements\ui_selection_list.py:128(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:105(PEP440Warning)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:236(ResolutionError)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\calendar.py:154(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:314(_ParseResultsWithOffset)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3792(FollowedBy)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:4026(SkipTo)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:4234(Combine)
        1    0.000    0.000    0.002    0.002 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:4904(makeHTMLTags)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\dataclasses.py:225(InitVar)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\ntpath.py:289(expanduser)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\Documents\UFF\2022.2\ES2\war-es2-22-2\classes\GameMap.py:11(__init__)
        6    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pygame_gui\ui_manager.py:431(get_focus_set)
        3    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pygame_gui\ui_manager.py:520(get_universal_empty_surface)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pygame_gui\core\utility.py:31(get_default_manager)
        5    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pygame_gui\core\layered_gui_group.py:171(image)
        4    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:1952(register_finder)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\plistlib.py:622(_BinaryPlistWriter)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\email\_parseaddr.py:506(AddressList)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\packaging\requirements.py:62(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:2383(NoMatch)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:2504(CaselessLiteral)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3160(LineEnd)
        3    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\dataclasses.py:200(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\packaging\markers.py:295(Marker)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\importlib\readers.py:108(NamespaceReader)
        2    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\typing.py:1525(<genexpr>)
        4    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pygame_gui\core\ui_element.py:248(get_focus_set)
        5    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pygame_gui\core\layered_gui_group.py:209(blendmode)
        1    0.000    0.000    0.000    0.000 <string>:1(error)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:306(RecursiveGrammarException)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:2364(Token)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:2527(CaselessKeyword)
        1    0.000    0.000    0.000    0.000 C:\Users\gffra\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3130(LineStart)
